git_commit,timestamp,gpu_model,gpu_memory,driver_version,cuda_runtime,nvcc_version,clock_state,power_mode,case,N,k,provisioned,warmup,reps,statistic,latency_us,score3
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:45Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,67108864,1,1,5,21,median,11158.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:45Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,67108864,1,1,5,21,median,10655.7,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:46Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,67108864,1,1,5,21,median,10638.3,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:46Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,67108864,1,1,5,21,median,533.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:54Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,67108864,8,1,5,21,median,15232.0,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:54Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,67108864,8,1,5,21,median,10699.8,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:54Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,67108864,8,1,5,21,median,10637.3,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:54Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,67108864,8,1,5,21,median,4608.0,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:03Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,67108864,32,1,5,21,median,29204.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:03Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,67108864,32,1,5,21,median,18883.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:03Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,67108864,32,1,5,21,median,10629.2,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:03Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,67108864,32,1,5,21,median,18577.4,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:14Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,67108864,64,1,5,21,median,47837.2,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:14Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,67108864,64,1,5,21,median,37514.2,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:14Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,67108864,64,1,5,21,median,10627.1,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:50:14Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,67108864,64,1,5,21,median,37208.1,
